catalog_id,tif,minxy,maxxy
1020010065DF2700,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)"
1020010065DF2700,3020312.tif,"(-95.09765625, 29.970703125)","(-95.009765625, 30.05859375)"
1020010065DF2700,3020320.tif,"(-95.2734375, 30.05859375)","(-95.185546875, 30.146484375)"
1020010065DF2700,3020232.tif,"(-95.44921875, 30.146484375)","(-95.361328125, 30.234375)"
1020010065DF2700,3020332.tif,"(-95.09765625, 30.146484375)","(-95.009765625, 30.234375)"
1020010065DF2700,3020300.tif,"(-95.2734375, 29.8828125)","(-95.185546875, 29.970703125)"
1020010065DF2700,3020033.tif,"(-95.361328125, 29.794921875)","(-95.2734375, 29.8828125)"
1020010065DF2700,3020121.tif,"(-95.185546875, 29.70703125)","(-95.09765625, 29.794921875)"
1020010065DF2700,3020212.tif,"(-95.44921875, 29.970703125)","(-95.361328125, 30.05859375)"
1020010065DF2700,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)"
1020010065DF2700,3020322.tif,"(-95.2734375, 30.146484375)","(-95.185546875, 30.234375)"
1020010065DF2700,3020310.tif,"(-95.09765625, 29.8828125)","(-95.009765625, 29.970703125)"
1020010065DF2700,3020130.tif,"(-95.09765625, 29.70703125)","(-95.009765625, 29.794921875)"
1020010065DF2700,3020102.tif,"(-95.2734375, 29.619140625)","(-95.185546875, 29.70703125)"
1020010065DF2700,3020120.tif,"(-95.2734375, 29.70703125)","(-95.185546875, 29.794921875)"
1020010065DF2700,3020233.tif,"(-95.361328125, 30.146484375)","(-95.2734375, 30.234375)"
1020010065DF2700,3020103.tif,"(-95.185546875, 29.619140625)","(-95.09765625, 29.70703125)"
1020010065DF2700,3020301.tif,"(-95.185546875, 29.8828125)","(-95.09765625, 29.970703125)"
1020010065DF2700,3020123.tif,"(-95.185546875, 29.794921875)","(-95.09765625, 29.8828125)"
105001000B95E200,3020313.tif,"(-95.009765625, 29.970703125)","(-94.921875, 30.05859375)"
105001000B95E200,3020230.tif,"(-95.44921875, 30.05859375)","(-95.361328125, 30.146484375)"
105001000B95E200,3020112.tif,"(-95.09765625, 29.619140625)","(-95.009765625, 29.70703125)"
105001000B95E200,3020213.tif,"(-95.361328125, 29.970703125)","(-95.2734375, 30.05859375)"
105001000B95E200,3020122.tif,"(-95.2734375, 29.794921875)","(-95.185546875, 29.8828125)"
105001000B95E200,3020010.tif,"(-95.44921875, 29.53125)","(-95.361328125, 29.619140625)"
105001000B95E200,3002313.tif,"(-95.009765625, 29.267578125)","(-94.921875, 29.35546875)"
105001000B95E200,3020311.tif,"(-95.009765625, 29.8828125)","(-94.921875, 29.970703125)"
105001000B95E200,3002213.tif,"(-95.361328125, 29.267578125)","(-95.2734375, 29.35546875)"
105001000B95E200,3020323.tif,"(-95.185546875, 30.146484375)","(-95.09765625, 30.234375)"
105001000B95E200,3020101.tif,"(-95.185546875, 29.53125)","(-95.09765625, 29.619140625)"
105001000B95E200,3002232.tif,"(-95.44921875, 29.443359375)","(-95.361328125, 29.53125)"
105001000B95E200,3002302.tif,"(-95.2734375, 29.267578125)","(-95.185546875, 29.35546875)"
105001000B95E200,3020303.tif,"(-95.185546875, 29.970703125)","(-95.09765625, 30.05859375)"
105001000B95E200,3020333.tif,"(-95.009765625, 30.146484375)","(-94.921875, 30.234375)"
105001000B95E200,3020030.tif,"(-95.44921875, 29.70703125)","(-95.361328125, 29.794921875)"
105001000B95E200,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)"
105001000B95E200,3020131.tif,"(-95.009765625, 29.70703125)","(-94.921875, 29.794921875)"
105001000B95E200,3020012.tif,"(-95.44921875, 29.619140625)","(-95.361328125, 29.70703125)"
105001000B95E200,3020031.tif,"(-95.361328125, 29.70703125)","(-95.2734375, 29.794921875)"
105001000B95E200,3020013.tif,"(-95.361328125, 29.619140625)","(-95.2734375, 29.70703125)"
105001000B95E200,3020110.tif,"(-95.09765625, 29.53125)","(-95.009765625, 29.619140625)"
105001000B95E200,3020211.tif,"(-95.361328125, 29.8828125)","(-95.2734375, 29.970703125)"
105001000B95E200,3020331.tif,"(-95.009765625, 30.05859375)","(-94.921875, 30.146484375)"
105001000B95E200,3020032.tif,"(-95.44921875, 29.794921875)","(-95.361328125, 29.8828125)"
105001000B95E200,3002332.tif,"(-95.09765625, 29.443359375)","(-95.009765625, 29.53125)"
105001000B95E200,3002333.tif,"(-95.009765625, 29.443359375)","(-94.921875, 29.53125)"
105001000B95E200,3002331.tif,"(-95.009765625, 29.35546875)","(-94.921875, 29.443359375)"
105001000B95E200,3020111.tif,"(-95.009765625, 29.53125)","(-94.921875, 29.619140625)"
105001000B95E200,3020231.tif,"(-95.361328125, 30.05859375)","(-95.2734375, 30.146484375)"
105001000B95E200,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)"
105001000B95E200,3020330.tif,"(-95.09765625, 30.05859375)","(-95.009765625, 30.146484375)"
105001000B95E200,3020321.tif,"(-95.185546875, 30.05859375)","(-95.09765625, 30.146484375)"
105001000B95E200,3020210.tif,"(-95.44921875, 29.8828125)","(-95.361328125, 29.970703125)"
105001000B95E200,3002320.tif,"(-95.2734375, 29.35546875)","(-95.185546875, 29.443359375)"
105001000B95E200,3002212.tif,"(-95.44921875, 29.267578125)","(-95.361328125, 29.35546875)"
105001000B95E200,3002330.tif,"(-95.09765625, 29.35546875)","(-95.009765625, 29.443359375)"
105001000B95E200,3020302.tif,"(-95.2734375, 29.970703125)","(-95.185546875, 30.05859375)"
105001000B95E200,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)"
105001000B95E200,3020312.tif,"(-95.09765625, 29.970703125)","(-95.009765625, 30.05859375)"
105001000B95E200,3020320.tif,"(-95.2734375, 30.05859375)","(-95.185546875, 30.146484375)"
105001000B95E200,3002312.tif,"(-95.09765625, 29.267578125)","(-95.009765625, 29.35546875)"
105001000B95E200,3002231.tif,"(-95.361328125, 29.35546875)","(-95.2734375, 29.443359375)"
105001000B95E200,3002303.tif,"(-95.185546875, 29.267578125)","(-95.09765625, 29.35546875)"
105001000B95E200,3020232.tif,"(-95.44921875, 30.146484375)","(-95.361328125, 30.234375)"
105001000B95E200,3020133.tif,"(-95.009765625, 29.794921875)","(-94.921875, 29.8828125)"
105001000B95E200,3020113.tif,"(-95.009765625, 29.619140625)","(-94.921875, 29.70703125)"
105001000B95E200,3002322.tif,"(-95.2734375, 29.443359375)","(-95.185546875, 29.53125)"
105001000B95E200,3020332.tif,"(-95.09765625, 30.146484375)","(-95.009765625, 30.234375)"
105001000B95E200,3020300.tif,"(-95.2734375, 29.8828125)","(-95.185546875, 29.970703125)"
105001000B95E200,3002230.tif,"(-95.44921875, 29.35546875)","(-95.361328125, 29.443359375)"
105001000B95E200,3020033.tif,"(-95.361328125, 29.794921875)","(-95.2734375, 29.8828125)"
105001000B95E200,3020121.tif,"(-95.185546875, 29.70703125)","(-95.09765625, 29.794921875)"
105001000B95E200,3020212.tif,"(-95.44921875, 29.970703125)","(-95.361328125, 30.05859375)"
105001000B95E200,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)"
105001000B95E200,3020322.tif,"(-95.2734375, 30.146484375)","(-95.185546875, 30.234375)"
105001000B95E200,3020310.tif,"(-95.09765625, 29.8828125)","(-95.009765625, 29.970703125)"
105001000B95E200,3020130.tif,"(-95.09765625, 29.70703125)","(-95.009765625, 29.794921875)"
105001000B95E200,3002321.tif,"(-95.185546875, 29.35546875)","(-95.09765625, 29.443359375)"
105001000B95E200,3020102.tif,"(-95.2734375, 29.619140625)","(-95.185546875, 29.70703125)"
105001000B95E200,3020120.tif,"(-95.2734375, 29.70703125)","(-95.185546875, 29.794921875)"
105001000B95E200,3020233.tif,"(-95.361328125, 30.146484375)","(-95.2734375, 30.234375)"
105001000B95E200,3020103.tif,"(-95.185546875, 29.619140625)","(-95.09765625, 29.70703125)"
105001000B95E200,3002233.tif,"(-95.361328125, 29.443359375)","(-95.2734375, 29.53125)"
105001000B95E200,3020301.tif,"(-95.185546875, 29.8828125)","(-95.09765625, 29.970703125)"
105001000B95E200,3020123.tif,"(-95.185546875, 29.794921875)","(-95.09765625, 29.8828125)"
103001006FAD6200,2131111.tif,"(-95.712890625, 29.53125)","(-95.625, 29.619140625)"
103001006FAD6200,3020223.tif,"(-95.537109375, 30.146484375)","(-95.44921875, 30.234375)"
103001006FAD6200,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)"
103001006FAD6200,3020222.tif,"(-95.625, 30.146484375)","(-95.537109375, 30.234375)"
103001006FAD6200,3020023.tif,"(-95.537109375, 29.794921875)","(-95.44921875, 29.8828125)"
103001006FAD6200,2131113.tif,"(-95.712890625, 29.619140625)","(-95.625, 29.70703125)"
103001006FAD6200,3020000.tif,"(-95.625, 29.53125)","(-95.537109375, 29.619140625)"
103001006FAD6200,3020221.tif,"(-95.537109375, 30.05859375)","(-95.44921875, 30.146484375)"
103001006FAD6200,3020003.tif,"(-95.537109375, 29.619140625)","(-95.44921875, 29.70703125)"
103001006FAD6200,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)"
103001006FAD6200,3020200.tif,"(-95.625, 29.8828125)","(-95.537109375, 29.970703125)"
103001006FAD6200,3020022.tif,"(-95.625, 29.794921875)","(-95.537109375, 29.8828125)"
103001006FAD6200,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)"
103001006FAD6200,2131333.tif,"(-95.712890625, 30.146484375)","(-95.625, 30.234375)"
103001006FAD6200,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)"
103001006FAD6200,2131311.tif,"(-95.712890625, 29.8828125)","(-95.625, 29.970703125)"
103001006FAD6200,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)"
103001006FAD6200,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)"
103001006FAD6200,2131313.tif,"(-95.712890625, 29.970703125)","(-95.625, 30.05859375)"
103001006FAD6200,3020002.tif,"(-95.625, 29.619140625)","(-95.537109375, 29.70703125)"
103001006FAD6200,3020220.tif,"(-95.625, 30.05859375)","(-95.537109375, 30.146484375)"
103001006FAD6200,3020201.tif,"(-95.537109375, 29.8828125)","(-95.44921875, 29.970703125)"
103001006FAD6200,3020001.tif,"(-95.537109375, 29.53125)","(-95.44921875, 29.619140625)"
103001006FAD6200,2131331.tif,"(-95.712890625, 30.05859375)","(-95.625, 30.146484375)"
1020010068D84400,3020112.tif,"(-95.09765625, 29.619140625)","(-95.009765625, 29.70703125)"
1020010068D84400,3020122.tif,"(-95.2734375, 29.794921875)","(-95.185546875, 29.8828125)"
1020010068D84400,3020323.tif,"(-95.185546875, 30.146484375)","(-95.09765625, 30.234375)"
1020010068D84400,3020101.tif,"(-95.185546875, 29.53125)","(-95.09765625, 29.619140625)"
1020010068D84400,3020303.tif,"(-95.185546875, 29.970703125)","(-95.09765625, 30.05859375)"
1020010068D84400,3020110.tif,"(-95.09765625, 29.53125)","(-95.009765625, 29.619140625)"
1020010068D84400,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)"
1020010068D84400,3020330.tif,"(-95.09765625, 30.05859375)","(-95.009765625, 30.146484375)"
1020010068D84400,3020321.tif,"(-95.185546875, 30.05859375)","(-95.09765625, 30.146484375)"
1020010068D84400,3020302.tif,"(-95.2734375, 29.970703125)","(-95.185546875, 30.05859375)"
1020010068D84400,3020312.tif,"(-95.09765625, 29.970703125)","(-95.009765625, 30.05859375)"
1020010068D84400,3020320.tif,"(-95.2734375, 30.05859375)","(-95.185546875, 30.146484375)"
1020010068D84400,3020332.tif,"(-95.09765625, 30.146484375)","(-95.009765625, 30.234375)"
1020010068D84400,3020300.tif,"(-95.2734375, 29.8828125)","(-95.185546875, 29.970703125)"
1020010068D84400,3020121.tif,"(-95.185546875, 29.70703125)","(-95.09765625, 29.794921875)"
1020010068D84400,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)"
1020010068D84400,3020322.tif,"(-95.2734375, 30.146484375)","(-95.185546875, 30.234375)"
1020010068D84400,3020310.tif,"(-95.09765625, 29.8828125)","(-95.009765625, 29.970703125)"
1020010068D84400,3020130.tif,"(-95.09765625, 29.70703125)","(-95.009765625, 29.794921875)"
1020010068D84400,3020102.tif,"(-95.2734375, 29.619140625)","(-95.185546875, 29.70703125)"
1020010068D84400,3020120.tif,"(-95.2734375, 29.70703125)","(-95.185546875, 29.794921875)"
1020010068D84400,3020103.tif,"(-95.185546875, 29.619140625)","(-95.09765625, 29.70703125)"
1020010068D84400,3020301.tif,"(-95.185546875, 29.8828125)","(-95.09765625, 29.970703125)"
1020010068D84400,3020123.tif,"(-95.185546875, 29.794921875)","(-95.09765625, 29.8828125)"
10200100643E0900,2131111.tif,"(-95.712890625, 29.53125)","(-95.625, 29.619140625)"
10200100643E0900,3020223.tif,"(-95.537109375, 30.146484375)","(-95.44921875, 30.234375)"
10200100643E0900,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)"
10200100643E0900,3020222.tif,"(-95.625, 30.146484375)","(-95.537109375, 30.234375)"
10200100643E0900,3020023.tif,"(-95.537109375, 29.794921875)","(-95.44921875, 29.8828125)"
10200100643E0900,2131113.tif,"(-95.712890625, 29.619140625)","(-95.625, 29.70703125)"
10200100643E0900,3020000.tif,"(-95.625, 29.53125)","(-95.537109375, 29.619140625)"
10200100643E0900,3020221.tif,"(-95.537109375, 30.05859375)","(-95.44921875, 30.146484375)"
10200100643E0900,3020003.tif,"(-95.537109375, 29.619140625)","(-95.44921875, 29.70703125)"
10200100643E0900,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)"
10200100643E0900,3020200.tif,"(-95.625, 29.8828125)","(-95.537109375, 29.970703125)"
10200100643E0900,3020022.tif,"(-95.625, 29.794921875)","(-95.537109375, 29.8828125)"
10200100643E0900,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)"
10200100643E0900,2131333.tif,"(-95.712890625, 30.146484375)","(-95.625, 30.234375)"
10200100643E0900,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)"
10200100643E0900,2131311.tif,"(-95.712890625, 29.8828125)","(-95.625, 29.970703125)"
10200100643E0900,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)"
10200100643E0900,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)"
10200100643E0900,2131313.tif,"(-95.712890625, 29.970703125)","(-95.625, 30.05859375)"
10200100643E0900,3020002.tif,"(-95.625, 29.619140625)","(-95.537109375, 29.70703125)"
10200100643E0900,3020220.tif,"(-95.625, 30.05859375)","(-95.537109375, 30.146484375)"
10200100643E0900,3020201.tif,"(-95.537109375, 29.8828125)","(-95.44921875, 29.970703125)"
10200100643E0900,3020001.tif,"(-95.537109375, 29.53125)","(-95.44921875, 29.619140625)"
10200100643E0900,2131331.tif,"(-95.712890625, 30.05859375)","(-95.625, 30.146484375)"
103001006F884000,2131111.tif,"(-95.712890625, 29.53125)","(-95.625, 29.619140625)"
103001006F884000,3000200.tif,"(-95.625, 28.4765625)","(-95.537109375, 28.564453125)"
103001006F884000,3002220.tif,"(-95.625, 29.35546875)","(-95.537109375, 29.443359375)"
103001006F884000,3002221.tif,"(-95.537109375, 29.35546875)","(-95.44921875, 29.443359375)"
103001006F884000,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)"
103001006F884000,3000220.tif,"(-95.625, 28.65234375)","(-95.537109375, 28.740234375)"
103001006F884000,2131132.tif,"(-95.80078125, 29.794921875)","(-95.712890625, 29.8828125)"
103001006F884000,3000020.tif,"(-95.625, 28.30078125)","(-95.537109375, 28.388671875)"
103001006F884000,3020023.tif,"(-95.537109375, 29.794921875)","(-95.44921875, 29.8828125)"
103001006F884000,2113112.tif,"(-95.80078125, 28.916015625)","(-95.712890625, 29.00390625)"
103001006F884000,3000221.tif,"(-95.537109375, 28.65234375)","(-95.44921875, 28.740234375)"
103001006F884000,2131113.tif,"(-95.712890625, 29.619140625)","(-95.625, 29.70703125)"
103001006F884000,3000201.tif,"(-95.537109375, 28.4765625)","(-95.44921875, 28.564453125)"
103001006F884000,2113113.tif,"(-95.712890625, 28.916015625)","(-95.625, 29.00390625)"
103001006F884000,3020000.tif,"(-95.625, 29.53125)","(-95.537109375, 29.619140625)"
103001006F884000,3020003.tif,"(-95.537109375, 29.619140625)","(-95.44921875, 29.70703125)"
103001006F884000,2111330.tif,"(-95.80078125, 28.65234375)","(-95.712890625, 28.740234375)"
103001006F884000,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)"
103001006F884000,2111332.tif,"(-95.80078125, 28.740234375)","(-95.712890625, 28.828125)"
103001006F884000,2111133.tif,"(-95.712890625, 28.388671875)","(-95.625, 28.4765625)"
103001006F884000,2113111.tif,"(-95.712890625, 28.828125)","(-95.625, 28.916015625)"
103001006F884000,3020200.tif,"(-95.625, 29.8828125)","(-95.537109375, 29.970703125)"
103001006F884000,3020022.tif,"(-95.625, 29.794921875)","(-95.537109375, 29.8828125)"
103001006F884000,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)"
103001006F884000,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)"
103001006F884000,3002222.tif,"(-95.625, 29.443359375)","(-95.537109375, 29.53125)"
103001006F884000,3002020.tif,"(-95.625, 29.00390625)","(-95.537109375, 29.091796875)"
103001006F884000,3002203.tif,"(-95.537109375, 29.267578125)","(-95.44921875, 29.35546875)"
103001006F884000,3000203.tif,"(-95.537109375, 28.564453125)","(-95.44921875, 28.65234375)"
103001006F884000,2131310.tif,"(-95.80078125, 29.8828125)","(-95.712890625, 29.970703125)"
103001006F884000,2131311.tif,"(-95.712890625, 29.8828125)","(-95.625, 29.970703125)"
103001006F884000,2113310.tif,"(-95.80078125, 29.1796875)","(-95.712890625, 29.267578125)"
103001006F884000,2113131.tif,"(-95.712890625, 29.00390625)","(-95.625, 29.091796875)"
103001006F884000,2113110.tif,"(-95.80078125, 28.828125)","(-95.712890625, 28.916015625)"
103001006F884000,2111333.tif,"(-95.712890625, 28.740234375)","(-95.625, 28.828125)"
103001006F884000,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)"
103001006F884000,3002223.tif,"(-95.537109375, 29.443359375)","(-95.44921875, 29.53125)"
103001006F884000,2131130.tif,"(-95.80078125, 29.70703125)","(-95.712890625, 29.794921875)"
103001006F884000,2111312.tif,"(-95.80078125, 28.564453125)","(-95.712890625, 28.65234375)"
103001006F884000,2113312.tif,"(-95.80078125, 29.267578125)","(-95.712890625, 29.35546875)"
103001006F884000,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)"
103001006F884000,3002200.tif,"(-95.625, 29.1796875)","(-95.537109375, 29.267578125)"
103001006F884000,2113330.tif,"(-95.80078125, 29.35546875)","(-95.712890625, 29.443359375)"
103001006F884000,2111131.tif,"(-95.712890625, 28.30078125)","(-95.625, 28.388671875)"
103001006F884000,2113133.tif,"(-95.712890625, 29.091796875)","(-95.625, 29.1796875)"
103001006F884000,2113313.tif,"(-95.712890625, 29.267578125)","(-95.625, 29.35546875)"
103001006F884000,2131110.tif,"(-95.80078125, 29.53125)","(-95.712890625, 29.619140625)"
103001006F884000,2113332.tif,"(-95.80078125, 29.443359375)","(-95.712890625, 29.53125)"
103001006F884000,3002022.tif,"(-95.625, 29.091796875)","(-95.537109375, 29.1796875)"
103001006F884000,3002023.tif,"(-95.537109375, 29.091796875)","(-95.44921875, 29.1796875)"
103001006F884000,3002002.tif,"(-95.625, 28.916015625)","(-95.537109375, 29.00390625)"
103001006F884000,2131112.tif,"(-95.80078125, 29.619140625)","(-95.712890625, 29.70703125)"
103001006F884000,3002003.tif,"(-95.537109375, 28.916015625)","(-95.44921875, 29.00390625)"
103001006F884000,2131313.tif,"(-95.712890625, 29.970703125)","(-95.625, 30.05859375)"
103001006F884000,3020002.tif,"(-95.625, 29.619140625)","(-95.537109375, 29.70703125)"
103001006F884000,2111331.tif,"(-95.712890625, 28.65234375)","(-95.625, 28.740234375)"
103001006F884000,2111313.tif,"(-95.712890625, 28.564453125)","(-95.625, 28.65234375)"
103001006F884000,2113132.tif,"(-95.80078125, 29.091796875)","(-95.712890625, 29.1796875)"
103001006F884000,3002202.tif,"(-95.625, 29.267578125)","(-95.537109375, 29.35546875)"
103001006F884000,2111132.tif,"(-95.80078125, 28.388671875)","(-95.712890625, 28.4765625)"
103001006F884000,3002201.tif,"(-95.537109375, 29.1796875)","(-95.44921875, 29.267578125)"
103001006F884000,3002001.tif,"(-95.537109375, 28.828125)","(-95.44921875, 28.916015625)"
103001006F884000,2113333.tif,"(-95.712890625, 29.443359375)","(-95.625, 29.53125)"
103001006F884000,3000202.tif,"(-95.625, 28.564453125)","(-95.537109375, 28.65234375)"
103001006F884000,3000021.tif,"(-95.537109375, 28.30078125)","(-95.44921875, 28.388671875)"
103001006F884000,3002021.tif,"(-95.537109375, 29.00390625)","(-95.44921875, 29.091796875)"
103001006F884000,3000023.tif,"(-95.537109375, 28.388671875)","(-95.44921875, 28.4765625)"
103001006F884000,2111310.tif,"(-95.80078125, 28.4765625)","(-95.712890625, 28.564453125)"
103001006F884000,2113311.tif,"(-95.712890625, 29.1796875)","(-95.625, 29.267578125)"
103001006F884000,3020201.tif,"(-95.537109375, 29.8828125)","(-95.44921875, 29.970703125)"
103001006F884000,3002000.tif,"(-95.625, 28.828125)","(-95.537109375, 28.916015625)"
103001006F884000,3020001.tif,"(-95.537109375, 29.53125)","(-95.44921875, 29.619140625)"
103001006F884000,2111130.tif,"(-95.80078125, 28.30078125)","(-95.712890625, 28.388671875)"
103001006F884000,2113130.tif,"(-95.80078125, 29.00390625)","(-95.712890625, 29.091796875)"
103001006F884000,2131312.tif,"(-95.80078125, 29.970703125)","(-95.712890625, 30.05859375)"
103001006F884000,3000222.tif,"(-95.625, 28.740234375)","(-95.537109375, 28.828125)"
103001006F884000,3000223.tif,"(-95.537109375, 28.740234375)","(-95.44921875, 28.828125)"
103001006F884000,2111311.tif,"(-95.712890625, 28.4765625)","(-95.625, 28.564453125)"
103001006F884000,2113331.tif,"(-95.712890625, 29.35546875)","(-95.625, 29.443359375)"
103001006F884000,3000022.tif,"(-95.625, 28.388671875)","(-95.537109375, 28.4765625)"
10400100324DAE00,3032332.tif,"(-93.69140625, 30.849609375)","(-93.603515625, 30.9375)"
10400100324DAE00,3033200.tif,"(-93.515625, 30.5859375)","(-93.427734375, 30.673828125)"
10400100324DAE00,3031222.tif,"(-93.515625, 30.146484375)","(-93.427734375, 30.234375)"
10400100324DAE00,3031200.tif,"(-93.515625, 29.8828125)","(-93.427734375, 29.970703125)"
10400100324DAE00,3030312.tif,"(-93.69140625, 29.970703125)","(-93.603515625, 30.05859375)"
10400100324DAE00,3210112.tif,"(-93.69140625, 31.025390625)","(-93.603515625, 31.11328125)"
10400100324DAE00,3031202.tif,"(-93.515625, 29.970703125)","(-93.427734375, 30.05859375)"
10400100324DAE00,3032313.tif,"(-93.603515625, 30.673828125)","(-93.515625, 30.76171875)"
10400100324DAE00,3033022.tif,"(-93.515625, 30.498046875)","(-93.427734375, 30.5859375)"
10400100324DAE00,3032113.tif,"(-93.603515625, 30.322265625)","(-93.515625, 30.41015625)"
10400100324DAE00,3032131.tif,"(-93.603515625, 30.41015625)","(-93.515625, 30.498046875)"
10400100324DAE00,3030331.tif,"(-93.603515625, 30.05859375)","(-93.515625, 30.146484375)"
10400100324DAE00,3032112.tif,"(-93.69140625, 30.322265625)","(-93.603515625, 30.41015625)"
10400100324DAE00,3033202.tif,"(-93.515625, 30.673828125)","(-93.427734375, 30.76171875)"
10400100324DAE00,3032311.tif,"(-93.603515625, 30.5859375)","(-93.515625, 30.673828125)"
10400100324DAE00,3030311.tif,"(-93.603515625, 29.8828125)","(-93.515625, 29.970703125)"
10400100324DAE00,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)"
10400100324DAE00,3032331.tif,"(-93.603515625, 30.76171875)","(-93.515625, 30.849609375)"
10400100324DAE00,3210113.tif,"(-93.603515625, 31.025390625)","(-93.515625, 31.11328125)"
10400100324DAE00,3033002.tif,"(-93.515625, 30.322265625)","(-93.427734375, 30.41015625)"
10400100324DAE00,3032130.tif,"(-93.69140625, 30.41015625)","(-93.603515625, 30.498046875)"
10400100324DAE00,3210110.tif,"(-93.69140625, 30.9375)","(-93.603515625, 31.025390625)"
10400100324DAE00,3030313.tif,"(-93.603515625, 29.970703125)","(-93.515625, 30.05859375)"
10400100324DAE00,3033222.tif,"(-93.515625, 30.849609375)","(-93.427734375, 30.9375)"
10400100324DAE00,3031220.tif,"(-93.515625, 30.05859375)","(-93.427734375, 30.146484375)"
10400100324DAE00,3030310.tif,"(-93.69140625, 29.8828125)","(-93.603515625, 29.970703125)"
10400100324DAE00,3030330.tif,"(-93.69140625, 30.05859375)","(-93.603515625, 30.146484375)"
10400100324DAE00,3033000.tif,"(-93.515625, 30.234375)","(-93.427734375, 30.322265625)"
10400100324DAE00,3030333.tif,"(-93.603515625, 30.146484375)","(-93.515625, 30.234375)"
10400100324DAE00,3211002.tif,"(-93.515625, 31.025390625)","(-93.427734375, 31.11328125)"
10400100324DAE00,3210111.tif,"(-93.603515625, 30.9375)","(-93.515625, 31.025390625)"
10400100324DAE00,3032330.tif,"(-93.69140625, 30.76171875)","(-93.603515625, 30.849609375)"
10400100324DAE00,3211000.tif,"(-93.515625, 30.9375)","(-93.427734375, 31.025390625)"
10400100324DAE00,3032333.tif,"(-93.603515625, 30.849609375)","(-93.515625, 30.9375)"
10400100324DAE00,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)"
10400100324DAE00,3033220.tif,"(-93.515625, 30.76171875)","(-93.427734375, 30.849609375)"
10400100324DAE00,3032133.tif,"(-93.603515625, 30.498046875)","(-93.515625, 30.5859375)"
10400100324DAE00,3032110.tif,"(-93.69140625, 30.234375)","(-93.603515625, 30.322265625)"
10400100324DAE00,3032132.tif,"(-93.69140625, 30.498046875)","(-93.603515625, 30.5859375)"
10400100324DAE00,3032310.tif,"(-93.69140625, 30.5859375)","(-93.603515625, 30.673828125)"
10400100324DAE00,3032312.tif,"(-93.69140625, 30.673828125)","(-93.603515625, 30.76171875)"
10400100324DAE00,3033020.tif,"(-93.515625, 30.41015625)","(-93.427734375, 30.498046875)"
1040010032658F00,2110320.tif,"(-96.6796875, 28.65234375)","(-96.591796875, 28.740234375)"
1040010032658F00,2110122.tif,"(-96.6796875, 28.388671875)","(-96.591796875, 28.4765625)"
1040010032658F00,2110233.tif,"(-96.767578125, 28.740234375)","(-96.6796875, 28.828125)"
1040010032658F00,2112100.tif,"(-96.6796875, 28.828125)","(-96.591796875, 28.916015625)"
1040010032658F00,2112011.tif,"(-96.767578125, 28.828125)","(-96.6796875, 28.916015625)"
1040010032658F00,2110303.tif,"(-96.591796875, 28.564453125)","(-96.50390625, 28.65234375)"
1040010032658F00,2110213.tif,"(-96.767578125, 28.564453125)","(-96.6796875, 28.65234375)"
1040010032658F00,2110120.tif,"(-96.6796875, 28.30078125)","(-96.591796875, 28.388671875)"
1040010032658F00,2110033.tif,"(-96.767578125, 28.388671875)","(-96.6796875, 28.4765625)"
1040010032658F00,2110321.tif,"(-96.591796875, 28.65234375)","(-96.50390625, 28.740234375)"
1040010032658F00,2110301.tif,"(-96.591796875, 28.4765625)","(-96.50390625, 28.564453125)"
